timestamp_ms,relative_time_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,accel_mag,gyro_mag,accel_x_filt,accel_y_filt,accel_z_filt,latitude,longitude,altitude,gnss_speed_m_s,gnss_accuracy,gnss_bearing,gnss_speed_km_h,cell_id,signal_dbm,flag_imu_valid,flag_gnss_valid,flag_speed_ref_valid,flag_outage,flag_cell_valid
1789662428076.0,0.17,0.13399807,0.2434697,9.870094,0.00015271618,0.0015271618,0.0006108647,-60.675003,2.025,9.0,9.874005699128283,0.0016518780453529621,0.13373302353203126,0.24498599143919586,9.8707023769921,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428086.0,0.18,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.675003,2.025,9.0,9.874005699128283,0.001079866464749054,0.1339030311078951,0.2439031020768545,9.870295753493258,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428096.0,0.19,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.675003,2.025,9.0,9.874005699128283,0.001079866464749054,0.13403725614675652,0.2431887529722469,9.869995311272609,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428106.0,0.2,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.675003,2.025,9.0,9.874005699128283,0.001079866464749054,0.13400683345044523,0.24363734591598368,9.87010549999262,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428116.0,0.21,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.874005699128283,0.001079866464749054,0.13389031010404842,0.24458123797247047,9.870414165972278,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428126.0,0.22,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.874005699128283,0.001079866464749054,0.13389561042244597,0.24439423118535142,9.870379602526913,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428136.0,0.23,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.874005699128283,0.001079866464749054,0.13420252304751665,0.24165616644392846,9.869530425144434,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428146.0,0.24,0.13399807,0.2434697,9.870094,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.874005699128283,0.001079866464749054,0.13482038987378833,0.2362917249032835,9.86784002674359,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428156.0,0.25,0.1363909,0.22253251,9.863514,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.86696668808635,0.001079866464749054,0.13556133070418594,0.2298366870254089,9.86580562192499,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428166.0,0.26,0.1363909,0.22253251,9.863514,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.86696668808635,0.001079866464749054,0.13616180473985554,0.2244950687984949,9.864134798338085,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428176.0,0.27,0.1363909,0.22253251,9.863514,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.86696668808635,0.001079866464749054,0.13646388821673083,0.2216754030376164,9.863268825251028,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428186.0,0.28,0.1363909,0.22253251,9.863514,0.0007635809,0.0007635809,-0.0,-60.600002,2.325,8.925,9.86696668808635,0.001079866464749054,0.13650804512715878,0.22120897409005866,9.863132776991826,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428196.0,0.29,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-60.600002,2.325,8.925,9.86696668808635,0.0009414057584719307,0.1364663767119576,0.22180933307089948,9.863295161582014,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428206.0,0.3,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-60.600002,2.325,8.925,9.86696668808635,0.0009414057584719307,0.1364810438452667,0.22223891480788996,9.863364729276142,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428216.0,0.31,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.86696668808635,0.0009414057584719307,0.13653898349930266,0.22220274405643517,9.86329638557784,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428226.0,0.32,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.86696668808635,0.0009414057584719307,0.13647733244867824,0.2223796660258968,9.863392842839637,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428236.0,0.33,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.86696668808635,0.0009414057584719307,0.13611930280223183,0.22368966286528671,9.8640211854994,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428246.0,0.34,0.1363909,0.22253251,9.863514,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.86696668808635,0.0009414057584719307,0.13544139212855746,0.22640741950986684,9.865265627698182,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
1789662428256.0,0.35,0.13369897,0.23389842,9.868599,0.00030543236,-0.00045814854,-0.0007635809,-61.275,1.8750001,9.075001,9.872275832261705,0.0009414057584719307,0.13463142893656974,0.22982521331425582,9.86679855078633,11.0554072,76.9271226,374.7000122070313,,57.541,,,405.0,,1,0,0,1,1
